ss corner
Delay	Output	Energy
5.235e-10	29	1.0866e-11
5.25e-10	29	1.08679e-11
5.265e-10	30	1.08924e-11
5.28e-10	30	1.08778e-11
5.295e-10	30	1.08753e-11
5.31e-10	30	1.08739e-11
5.325e-10	30	1.0873e-11
5.34e-10	30	1.08726e-11
5.355e-10	30	1.08725e-11
5.37e-10	30	1.08733e-11
5.385e-10	30	1.08772e-11
5.4e-10	31	1.08859e-11
5.415e-10	31	1.08817e-11
5.43e-10	31	1.08795e-11
5.445e-10	31	1.08779e-11
5.46e-10	31	1.08767e-11
5.475e-10	31	1.08757e-11
5.49e-10	31	1.08749e-11
5.505e-10	31	1.08742e-11
5.52e-10	31	1.08735e-11
5.535e-10	31	1.08728e-11
5.55e-10	31	1.08724e-11
5.565e-10	31	1.08719e-11
5.58e-10	31	1.08716e-11
5.595e-10	31	1.08713e-11
5.61e-10	31	1.08712e-11
5.625e-10	31	1.0871e-11
5.64e-10	31	1.0871e-11
5.655e-10	31	1.08709e-11


