tt corner
Delay	Output	Energy
3.57e-10	24	1.17307e-11
3.585e-10	24	1.17287e-11
3.6e-10	24	1.17273e-11
3.615e-10	24	1.17264e-11
3.63e-10	24	1.17255e-11
3.645e-10	24	1.1725e-11
3.66e-10	24	1.17244e-11
3.675e-10	24	1.17242e-11
3.69e-10	24	1.17241e-11
3.705e-10	24	1.1724e-11
3.72e-10	24	1.17242e-11
3.735e-10	24	1.17246e-11
3.75e-10	24	1.17256e-11
3.765e-10	24	1.17279e-11
3.78e-10	24	1.17327e-11
3.795e-10	25	1.17452e-11
3.81e-10	25	1.17395e-11
3.825e-10	25	1.17374e-11
3.84e-10	25	1.17362e-11
3.855e-10	25	1.17356e-11
3.87e-10	25	1.17351e-11
3.885e-10	25	1.1735e-11
3.9e-10	25	1.17355e-11
3.915e-10	25	1.17365e-11
3.93e-10	25	1.17388e-11
3.945e-10	25	1.1745e-11
3.96e-10	26	1.17543e-11
3.975e-10	26	1.17495e-11
3.99e-10	26	1.17471e-11
4.005e-10	26	1.17461e-11
4.02e-10	26	1.17457e-11
4.035e-10	26	1.17457e-11
4.05e-10	26	1.17465e-11
4.065e-10	26	1.17488e-11
4.08e-10	26	1.17545e-11
4.095e-10	27	1.17637e-11
4.11e-10	27	1.17584e-11
4.125e-10	27	1.17562e-11
4.14e-10	27	1.1755e-11
4.155e-10	27	1.17545e-11
4.17e-10	27	1.17544e-11
4.185e-10	27	1.17553e-11
4.2e-10	27	1.17573e-11
4.215e-10	27	1.17641e-11
4.23e-10	28	1.17713e-11
4.245e-10	28	1.17665e-11
4.26e-10	28	1.17644e-11
4.275e-10	28	1.17633e-11
4.29e-10	28	1.17627e-11
4.305e-10	28	1.17631e-11
4.32e-10	28	1.17638e-11
4.335e-10	28	1.17662e-11
4.35e-10	28	1.1777e-11
4.365e-10	29	1.17777e-11
4.38e-10	29	1.17738e-11
4.395e-10	29	1.1772e-11
4.41e-10	29	1.17711e-11
4.425e-10	29	1.17705e-11
4.44e-10	29	1.17705e-11
4.455e-10	29	1.17713e-11
4.47e-10	29	1.1774e-11
4.485e-10	29	1.18149e-11
4.5e-10	30	1.17848e-11
4.515e-10	30	1.17811e-11
4.53e-10	30	1.17793e-11
4.545e-10	30	1.17782e-11
4.56e-10	30	1.17778e-11
4.575e-10	30	1.17784e-11
4.59e-10	30	1.17809e-11
4.605e-10	31	1.18038e-11
4.62e-10	31	1.17897e-11
4.635e-10	31	1.17857e-11
4.65e-10	31	1.17837e-11
4.665e-10	31	1.1782e-11
4.68e-10	31	1.17811e-11
4.695e-10	31	1.17801e-11
4.71e-10	31	1.17792e-11
4.725e-10	31	1.17786e-11
4.74e-10	31	1.17781e-11
4.755e-10	31	1.17778e-11
4.77e-10	31	1.17777e-11
4.785e-10	31	1.17776e-11
4.8e-10	31	1.17776e-11
4.815e-10	31	1.17777e-11
4.83e-10	31	1.17781e-11
4.845e-10	31	1.17789e-11


